date_stolen,make_name,make_type,vehicle_type,model_year,vehicle_color,region,population,population_density
12/6/2021,Honda,Standard,Hatchback,1999,Silver,Canterbury,655000,14.72
12/6/2021,Subaru,Standard,Stationwagon,2002,Blue,Waikato,513800,21.5
12/6/2021,Subaru,Standard,Saloon,2005,White,Gisborne,52100,6.21
12/6/2021,Mazda,Standard,Stationwagon,2006,Black,Wellington,543500,67.52
12/6/2021,Mitsubishi,Standard,Stationwagon,2006,White,Canterbury,655000,14.72
12/6/2021,Mazda,Standard,Stationwagon,2007,Red,Auckland,1695200,343.09
12/6/2021,Trailer,Standard,Trailer,2000,Silver,Bay of Plenty,347700,28.8
12/6/2021,Chrysler,Standard,Saloon,2006,Black,Otago,246000,7.89
12/6/2021,Toyota,Standard,Hatchback,2004,Silver,Canterbury,655000,14.72
12/6/2021,Mazda,Standard,Saloon,2006,White,Waikato,513800,21.5
12/6/2021,Mazda,Standard,Hatchback,2006,Blue,Wellington,543500,67.52
12/6/2021,Mazda,Standard,Utility,2006,White,Southland,102400,3.28
12/6/2021,Ford,Standard,Light Van,1991,Brown,Bay of Plenty,347700,28.8
12/6/2021,Trailer,Standard,Trailer,2011,Silver,Canterbury,655000,14.72
12/7/2021,Briford,Standard,Trailer,2021,Silver,Auckland,1695200,343.09
12/7/2021,Vespa,Standard,Moped,1963,Cream,Otago,246000,7.89
12/7/2021,Trailer,Standard,Caravan,2006,White,Auckland,1695200,343.09
12/7/2021,Homebuilt,Standard,Trailer,2016,Silver,Canterbury,655000,14.72
12/7/2021,Briford,Standard,Trailer - Heavy,2016,Silver,Auckland,1695200,343.09
12/7/2021,Briford,Standard,Trailer - Heavy,2016,Silver,Auckland,1695200,343.09
12/7/2021,Trailer,Standard,Trailer,1972,Blue,Manawatū-Whanganui,258200,11.62
12/7/2021,Trailer,Standard,Trailer,2021,Silver,Wellington,543500,67.52
12/7/2021,Ford,Standard,Utility,2001,Green,Nelson,54500,129.15
12/7/2021,Piaggio,Standard,Moped,2013,Red,Auckland,1695200,343.09
12/7/2021,Toyota,Standard,Light Van,1998,White,Canterbury,655000,14.72
12/7/2021,Ford,Standard,Stationwagon,2005,Black,Wellington,543500,67.52
12/7/2021,Holden,Standard,Saloon,2005,Black,Northland,201500,16.11
12/7/2021,Jaguar,Luxury,Saloon,2003,Black,Bay of Plenty,347700,28.8
12/7/2021,Isuzu,Standard,Other Truck,2007,White,Waikato,513800,21.5
12/7/2021,Toyota,Standard,Saloon,2001,Silver,Wellington,543500,67.52
12/7/2021,Mazda,Standard,Saloon,2005,Silver,Gisborne,52100,6.21
12/7/2021,Trailer,Standard,Trailer - Heavy,2007,Silver,Auckland,1695200,343.09
12/7/2021,Mini,Luxury,Saloon,2005,Blue,Bay of Plenty,347700,28.8
12/7/2021,Mitsubishi,Standard,Saloon,2006,Red,Auckland,1695200,343.09
12/7/2021,Trailer,Standard,Trailer,2011,Silver,Canterbury,655000,14.72
12/7/2021,Nissan,Standard,Stationwagon,1989,Brown,Northland,201500,16.11
12/7/2021,Mitsubishi,Standard,Utility,1998,White,Bay of Plenty,347700,28.8
12/7/2021,Nissan,Standard,Stationwagon,1989,Brown,Northland,201500,16.11
12/8/2021,Briford,Standard,Trailer - Heavy,2015,Silver,Auckland,1695200,343.09
12/8/2021,Briford,Standard,Trailer - Heavy,2015,Silver,Auckland,1695200,343.09
12/8/2021,Piaggio,Standard,Roadbike,2005,Black,Nelson,54500,129.15
12/8/2021,Benelli,Standard,Roadbike,2021,Green,Waikato,513800,21.5
12/8/2021,Toyota,Standard,Light Van,1998,White,Canterbury,655000,14.72
12/8/2021,Ford,Standard,Utility,2006,Grey,Nelson,54500,129.15
12/8/2021,Ford,Standard,Saloon,2006,Black,Gisborne,52100,6.21
12/8/2021,Holden,Standard,Stationwagon,2008,Silver,Bay of Plenty,347700,28.8
12/8/2021,BMW,Luxury,Hatchback,2003,Black,Wellington,543500,67.52
12/8/2021,Peugeot,Standard,Hatchback,2013,Red,Canterbury,655000,14.72
12/8/2021,Nissan,Standard,Saloon,2007,White,Auckland,1695200,343.09
12/8/2021,Toyota,Standard,Stationwagon,2000,White,Gisborne,52100,6.21
12/8/2021,Trailer,Standard,Trailer,2011,Silver,Auckland,1695200,343.09
12/9/2021,Trailer,Standard,Trailer,1967,Green,Otago,246000,7.89
12/9/2021,Trailer,Standard,Trailer,2021,Silver,Auckland,1695200,343.09
12/9/2021,Kawasaki,Standard,Roadbike,2005,Silver,Waikato,513800,21.5
12/9/2021,Trail-Lite,Standard,Trailer,2017,Silver,Canterbury,655000,14.72
12/9/2021,Honda,Standard,Roadbike,2010,Red,Nelson,54500,129.15
12/9/2021,Holden,Standard,Saloon,2002,Silver,Northland,201500,16.11
12/9/2021,Kawasaki,Standard,Roadbike,2019,Green,Auckland,1695200,343.09
12/9/2021,Toyota,Standard,Stationwagon,1996,Silver,Hawke's Bay,182700,12.92
12/9/2021,Nissan,Standard,Saloon,1998,Silver,Canterbury,655000,14.72
12/9/2021,Ford,Standard,Saloon,2006,White,Bay of Plenty,347700,28.8
12/9/2021,Nissan,Standard,Other Truck,1999,White,Bay of Plenty,347700,28.8
12/9/2021,Ford,Standard,Saloon,2003,Yellow,Canterbury,655000,14.72
12/9/2021,Nissan,Standard,Cab and Chassis Only,2011,Red,Otago,246000,7.89
12/9/2021,Toyota,Standard,Saloon,2004,Gold,Auckland,1695200,343.09
12/9/2021,Ford,Standard,Stationwagon,2005,Silver,Wellington,543500,67.52
12/9/2021,Daihatsu,Standard,Flat Deck Truck,1982,Red,Auckland,1695200,343.09
12/9/2021,Mazda,Standard,Hatchback,2004,Silver,Wellington,543500,67.52
12/9/2021,Kea,Standard,Trailer,2013,Silver,Waikato,513800,21.5
12/9/2021,Toyota,Standard,Utility,1998,White,Canterbury,655000,14.72
12/9/2021,Nissan,Standard,Hatchback,2000,Silver,Bay of Plenty,347700,28.8
12/9/2021,Factory Built,Standard,Trailer,2014,Silver,Nelson,54500,129.15
12/9/2021,Mitsubishi,Standard,Light Van,2001,White,Northland,201500,16.11
12/10/2021,Mitsubishi,Standard,Saloon,1996,Red,Auckland,1695200,343.09
12/10/2021,Factory Built,Standard,Moped,2016,Black,Waikato,513800,21.5
12/10/2021,Ford,Standard,Utility,2005,Blue,Wellington,543500,67.52
12/10/2021,Mazda,Standard,Saloon,2002,White,Waikato,513800,21.5
12/10/2021,Holden,Standard,Saloon,1999,Black,Auckland,1695200,343.09
12/10/2021,Subaru,Standard,Saloon,2000,Blue,Hawke's Bay,182700,12.92
12/10/2021,Toyota,Standard,Utility,2011,Gold,Gisborne,52100,6.21
12/10/2021,Ford,Standard,Saloon,2014,White,Otago,246000,7.89
12/10/2021,Suzuki,Standard,Hatchback,2005,Red,Gisborne,52100,6.21
12/10/2021,Nissan,Standard,Hatchback,2007,Brown,Auckland,1695200,343.09
12/10/2021,Honda,Standard,Saloon,2004,Grey,Auckland,1695200,343.09
12/10/2021,Toyota,Standard,Stationwagon,1995,Black,Bay of Plenty,347700,28.8
12/10/2021,Volkswagen,Standard,Hatchback,2011,White,Auckland,1695200,343.09
12/10/2021,Mazda,Standard,Hatchback,2006,Blue,Waikato,513800,21.5
12/10/2021,Trailer,Standard,Trailer,2014,Silver,Auckland,1695200,343.09
12/11/2021,Trailer,Standard,Trailer,2016,Silver,Waikato,513800,21.5
12/11/2021,Trailer,Standard,Boat Trailer,2020,Silver,Bay of Plenty,347700,28.8
12/11/2021,Suzuki,Standard,Moped,2014,Black,Auckland,1695200,343.09
12/11/2021,Ford,Standard,Utility,2003,Silver,Canterbury,655000,14.72
12/11/2021,Suzuki,Standard,Moped,2021,Brown,Auckland,1695200,343.09
12/11/2021,Mitsubishi,Standard,Light Van,2006,White,Auckland,1695200,343.09
12/11/2021,Suzuki,Standard,Stationwagon,1997,White,Wellington,543500,67.52
12/11/2021,Nissan,Standard,Flat Deck Truck,1997,White,Auckland,1695200,343.09
12/11/2021,Mazda,Standard,Stationwagon,2003,Silver,Wellington,543500,67.52
12/11/2021,Subaru,Standard,Stationwagon,1998,White,Otago,246000,7.89
12/11/2021,Mazda,Standard,Hatchback,2010,Black,Bay of Plenty,347700,28.8
12/11/2021,Honda,Standard,Hatchback,1997,Green,Wellington,543500,67.52
12/11/2021,Ford,Standard,Saloon,2012,Red,Gisborne,52100,6.21
12/11/2021,Mazda,Standard,Hatchback,2005,Blue,Bay of Plenty,347700,28.8
12/11/2021,Nissan,Standard,Hatchback,2009,Silver,Auckland,1695200,343.09
12/11/2021,Subaru,Standard,Saloon,2010,Black,Gisborne,52100,6.21
12/11/2021,Factory Built,Standard,Trailer,2011,Silver,Wellington,543500,67.52
12/11/2021,Toyota,Standard,Utility,1999,Green,Canterbury,655000,14.72
12/12/2021,Trailer,Standard,Trailer,2018,White,Auckland,1695200,343.09
12/12/2021,Factory Built,Standard,Moped,2018,White,Canterbury,655000,14.72
12/12/2021,Suzuki,Standard,Roadbike,2019,Blue,Wellington,543500,67.52
12/12/2021,Nissan,Standard,Saloon,1997,White,Gisborne,52100,6.21
12/12/2021,Mazda,Standard,Utility,2004,Blue,Wellington,543500,67.52
12/12/2021,Ford,Standard,Saloon,2006,Red,Bay of Plenty,347700,28.8
12/12/2021,Toyota,Standard,Hatchback,1997,Silver,Southland,102400,3.28
12/12/2021,Subaru,Standard,Stationwagon,2000,White,Wellington,543500,67.52
12/12/2021,Mazda,Standard,Stationwagon,2001,Silver,Canterbury,655000,14.72
12/12/2021,Honda,Standard,Stationwagon,2001,Purple,Northland,201500,16.11
12/12/2021,Subaru,Standard,Stationwagon,2012,White,Bay of Plenty,347700,28.8
12/12/2021,Mitsubishi,Standard,Stationwagon,2007,Silver,Manawatū-Whanganui,258200,11.62
12/12/2021,Mercedes-Benz,Luxury,Saloon,2008,Silver,Bay of Plenty,347700,28.8
12/12/2021,Ford,Standard,Saloon,1999,Black,Gisborne,52100,6.21
12/12/2021,Subaru,Standard,Hatchback,2007,Red,Auckland,1695200,343.09
12/12/2021,Subaru,Standard,Saloon,2010,Black,Northland,201500,16.11
12/12/2021,Ford,Standard,Stationwagon,2010,Silver,Auckland,1695200,343.09
12/12/2021,Toyota,Standard,Light Van,1992,White,Canterbury,655000,14.72
12/12/2021,Mitsubishi,Standard,Saloon,1999,Silver,Bay of Plenty,347700,28.8
12/12/2021,Pinto,Standard,Trailer,2014,Silver,Bay of Plenty,347700,28.8
12/12/2021,Homebuilt,Standard,Trailer,1993,Silver,Auckland,1695200,343.09
12/13/2021,Trailer,Standard,Boat Trailer,2021,Silver,Gisborne,52100,6.21
12/13/2021,Trailer,Standard,Trailer,2020,Silver,Manawatū-Whanganui,258200,11.62
12/13/2021,Trailer,Standard,Trailer,2020,Grey,Auckland,1695200,343.09
12/13/2021,Trailer,Standard,Trailer,2017,Silver,Nelson,54500,129.15
12/13/2021,Trailer,Standard,Trailer,2021,Silver,Bay of Plenty,347700,28.8
12/13/2021,Hyundai,Standard,Light Van,2003,White,Canterbury,655000,14.72
12/13/2021,Ford,Standard,Utility,2003,White,Auckland,1695200,343.09
12/13/2021,Ford,Standard,Utility,1999,Red,Bay of Plenty,347700,28.8
12/13/2021,Toyota,Standard,Sports Car,1997,Red,Bay of Plenty,347700,28.8
12/13/2021,Toyota,Standard,Hatchback,1999,Silver,Bay of Plenty,347700,28.8
12/13/2021,Toyota,Standard,Saloon,2000,Gold,Auckland,1695200,343.09
12/13/2021,Ford,Standard,Saloon,2010,Silver,Canterbury,655000,14.72
12/13/2021,Toyota,Standard,Hatchback,2013,Silver,Northland,201500,16.11
12/13/2021,Nissan,Standard,Saloon,1995,Silver,Wellington,543500,67.52
12/13/2021,Ford,Standard,Utility,2015,Black,Northland,201500,16.11
12/13/2021,Mazda,Standard,Saloon,2004,Silver,Auckland,1695200,343.09
12/13/2021,Honda,Standard,Hatchback,2013,White,Taranaki,127300,17.55
12/13/2021,Trailer,Standard,Trailer,2009,Grey,Auckland,1695200,343.09
12/13/2021,Homebuilt,Standard,Trailer,1994,Silver,Bay of Plenty,347700,28.8
12/13/2021,Honda,Standard,Saloon,1998,Green,Wellington,543500,67.52
12/13/2021,Mazda,Standard,Convertible,1993,Red,Canterbury,655000,14.72
12/14/2021,Trailer,Standard,Boat Trailer,2019,Silver,Wellington,543500,67.52
12/14/2021,Trailer,Standard,Trailer,2020,Silver,Canterbury,655000,14.72
12/14/2021,Reid,Standard,Boat Trailer,2016,Silver,Auckland,1695200,343.09
12/14/2021,Suzuki,Standard,Roadbike,2003,Blue,Auckland,1695200,343.09
12/14/2021,Trailer,Standard,Trailer,2021,Silver,Northland,201500,16.11
12/14/2021,Trailer,Standard,Trailer,2018,Grey,Manawatū-Whanganui,258200,11.62
12/14/2021,Honda,Standard,Roadbike,2015,White,Wellington,543500,67.52
12/14/2021,Suzuki,Standard,Stationwagon,1991,Blue,Canterbury,655000,14.72
12/14/2021,Mitsubishi,Standard,Saloon,2003,Red,Waikato,513800,21.5
12/14/2021,Suzuki,Standard,Roadbike,2021,Black,Wellington,543500,67.52
12/14/2021,Moped,Standard,Moped,2021,Yellow,Auckland,1695200,343.09
12/14/2021,Mazda,Standard,Hatchback,1997,Silver,Hawke's Bay,182700,12.92
12/14/2021,Holden,Standard,Saloon,2000,Brown,Taranaki,127300,17.55
12/14/2021,Toyota,Standard,Stationwagon,2000,White,Wellington,543500,67.52
12/14/2021,BMW,Luxury,Saloon,1999,Black,Auckland,1695200,343.09
12/14/2021,Subaru,Standard,Hatchback,2001,White,Auckland,1695200,343.09
12/14/2021,Subaru,Standard,Saloon,2001,Silver,Canterbury,655000,14.72
12/14/2021,Honda,Standard,Stationwagon,2003,White,Canterbury,655000,14.72
12/14/2021,Nissan,Standard,Utility,2011,Silver,Auckland,1695200,343.09
12/14/2021,Honda,Standard,Stationwagon,2004,White,Auckland,1695200,343.09
12/14/2021,Nissan,Standard,Stationwagon,2004,White,Auckland,1695200,343.09
12/14/2021,Toyota,Standard,Saloon,2007,Silver,Auckland,1695200,343.09
12/14/2021,Trailer,Standard,Boat Trailer,1984,White,Canterbury,655000,14.72
12/14/2021,Trailer,Standard,Trailer,2007,Silver,Bay of Plenty,347700,28.8
12/14/2021,Holden,Standard,Hatchback,2017,White,Northland,201500,16.11
12/14/2021,Homebuilt,Standard,Trailer,1991,Grey,Auckland,1695200,343.09
12/14/2021,Mazda,Standard,Hatchback,2006,Purple,Northland,201500,16.11
12/14/2021,Nissan,Standard,Stationwagon,2006,Silver,Auckland,1695200,343.09
12/14/2021,Briford,Standard,Trailer,2013,Silver,Canterbury,655000,14.72
12/14/2021,Toyota,Standard,Hatchback,1999,White,Bay of Plenty,347700,28.8
12/15/2021,Trailer,Standard,Trailer,2019,Grey,Canterbury,655000,14.72
12/15/2021,Trailer,Standard,Boat Trailer,2019,Silver,Auckland,1695200,343.09
12/15/2021,Trailer,Standard,Boat Trailer,2020,Silver,Auckland,1695200,343.09
12/15/2021,Trailer,Standard,Boat Trailer,2000,Silver,Waikato,513800,21.5
12/15/2021,Honda,Standard,Roadbike,2015,Silver,Auckland,1695200,343.09
12/15/2021,Suzuki,Standard,Moped,2003,Grey,Auckland,1695200,343.09
12/15/2021,Moped,Standard,Moped,2005,Black,Bay of Plenty,347700,28.8
12/15/2021,Toyota,Standard,Utility,2003,Green,Bay of Plenty,347700,28.8
12/15/2021,Ducati,Standard,Roadbike,2005,Red,Northland,201500,16.11
12/15/2021,Toyota,Standard,Light Van,2004,White,Waikato,513800,21.5
12/15/2021,Nissan,Standard,Saloon,1995,White,Gisborne,52100,6.21
12/15/2021,Subaru,Standard,Saloon,2003,Red,Auckland,1695200,343.09
12/15/2021,Ford,Standard,Utility,2004,White,Auckland,1695200,343.09
12/15/2021,Mazda,Standard,Saloon,1996,Blue,Gisborne,52100,6.21
12/15/2021,Ford,Standard,Utility,2005,White,Auckland,1695200,343.09
12/15/2021,Nissan,Standard,Other Truck,1992,Silver,Bay of Plenty,347700,28.8
12/15/2021,Mazda,Standard,Utility,2006,White,Auckland,1695200,343.09
12/15/2021,Ford,Standard,Utility,2006,White,Bay of Plenty,347700,28.8
12/15/2021,Toyota,Standard,Light Van,1998,White,Auckland,1695200,343.09
12/15/2021,Holden,Standard,Stationwagon,2009,White,Northland,201500,16.11
12/15/2021,Toyota,Standard,Stationwagon,2004,Silver,Auckland,1695200,343.09
12/15/2021,Ford,Standard,Utility,2002,Grey,Bay of Plenty,347700,28.8
12/15/2021,Suzuki,Standard,Hatchback,2007,Black,Auckland,1695200,343.09
12/15/2021,Toyota,Standard,Stationwagon,2006,Black,Northland,201500,16.11
12/15/2021,Porsche,Luxury,Stationwagon,2008,White,Auckland,1695200,343.09
12/15/2021,Toyota,Standard,Saloon,2005,Silver,Auckland,1695200,343.09
12/15/2021,Toyota,Standard,Stationwagon,1997,Black,Otago,246000,7.89
12/15/2021,Nissan,Standard,Stationwagon,1991,Black,Bay of Plenty,347700,28.8
12/15/2021,Mitsubishi,Standard,Stationwagon,2005,Silver,Otago,246000,7.89
12/15/2021,Toyota,Standard,Utility,2005,White,Auckland,1695200,343.09
12/15/2021,Toyota,Standard,Mobile Home - Light,1986,White,Gisborne,52100,6.21
12/15/2021,Mitsubishi,Standard,Stationwagon,1997,Blue,Manawatū-Whanganui,258200,11.62
12/15/2021,Anglo,Standard,Caravan,1973,Orange,Hawke's Bay,182700,12.92
12/15/2021,Mitsubishi,Standard,Saloon,1992,Blue,Gisborne,52100,6.21
12/15/2021,Chrysler,Standard,Light Van,1997,Silver,Nelson,54500,129.15
12/15/2021,Homebuilt,Standard,Trailer,1995,Silver,Waikato,513800,21.5
12/15/2021,Toyota,Standard,Hatchback,2000,Gold,Gisborne,52100,6.21
12/16/2021,Bricon,Standard,Boat Trailer,2019,Silver,Auckland,1695200,343.09
12/16/2021,Briford,Standard,Trailer,2021,Silver,Canterbury,655000,14.72
12/16/2021,KTM,Standard,Roadbike,2019,Orange,Auckland,1695200,343.09
12/16/2021,Forza,Standard,Moped,2015,Red,Auckland,1695200,343.09
12/16/2021,Suzuki,Standard,Moped,2007,Black,Auckland,1695200,343.09
12/16/2021,Subaru,Standard,Stationwagon,1997,Red,Gisborne,52100,6.21
12/16/2021,Volkswagen,Standard,Saloon,2000,Blue,Waikato,513800,21.5
12/16/2021,Ford,Standard,Utility,2005,White,Waikato,513800,21.5
12/16/2021,Mitsubishi,Standard,Hatchback,2003,Silver,Wellington,543500,67.52
12/16/2021,Toyota,Standard,Stationwagon,1997,Black,Auckland,1695200,343.09
12/16/2021,Mazda,Standard,Utility,2006,Black,Gisborne,52100,6.21
12/16/2021,Suzuki,Standard,Hatchback,2007,Black,Waikato,513800,21.5
12/16/2021,Subaru,Standard,Stationwagon,2001,White,Canterbury,655000,14.72
12/16/2021,Mazda,Standard,Stationwagon,2002,Red,Wellington,543500,67.52
12/16/2021,Toyota,Standard,Heavy Van,1996,White,Wellington,543500,67.52
12/16/2021,Mazda,Standard,Utility,2001,Green,Gisborne,52100,6.21
12/16/2021,Mitsubishi,Standard,Saloon,1996,Silver,Otago,246000,7.89
12/16/2021,Nissan,Standard,Hatchback,2005,Silver,Auckland,1695200,343.09
12/16/2021,Toyota,Standard,Saloon,2006,White,Northland,201500,16.11
12/16/2021,Mazda,Standard,Utility,1995,Green,Auckland,1695200,343.09
12/16/2021,Ford,Standard,Utility,1996,Green,Wellington,543500,67.52
12/16/2021,Factory Built,Standard,Trailer,1992,Blue,Otago,246000,7.89
12/17/2021,Trailer,Standard,Trailer,2019,Silver,Bay of Plenty,347700,28.8
12/17/2021,Trailer,Standard,Trailer,2020,Silver,Waikato,513800,21.5
12/17/2021,Honda,Standard,Moped,2005,Black,Canterbury,655000,14.72
12/17/2021,Kea,Standard,Trailer,2021,Silver,Canterbury,655000,14.72
12/17/2021,Trailer,Standard,Trailer,2018,Silver,Bay of Plenty,347700,28.8
12/17/2021,Nissan,Standard,Saloon,2002,Green,Auckland,1695200,343.09
12/17/2021,Suzuki,Standard,Moped,2016,Black,Bay of Plenty,347700,28.8
12/17/2021,Toyota,Standard,Utility,2004,Red,Bay of Plenty,347700,28.8
12/17/2021,Audi,Standard,Saloon,2005,Black,Auckland,1695200,343.09
12/17/2021,Toyota,Standard,Saloon,2001,Red,Wellington,543500,67.52
12/17/2021,Toyota,Standard,Stationwagon,1998,Blue,Wellington,543500,67.52
12/17/2021,Toyota,Standard,Stationwagon,1999,Silver,Canterbury,655000,14.72
12/17/2021,Mazda,Standard,Hatchback,1991,Red,Canterbury,655000,14.72
12/17/2021,Honda,Standard,Stationwagon,2002,White,Waikato,513800,21.5
12/17/2021,Subaru,Standard,Saloon,2003,Blue,Wellington,543500,67.52
12/17/2021,Toyota,Standard,Hatchback,1999,Gold,Gisborne,52100,6.21
12/17/2021,Suzuki,Standard,Hatchback,2006,Yellow,Wellington,543500,67.52
12/17/2021,Toyota,Standard,Saloon,2005,Silver,Canterbury,655000,14.72
12/17/2021,Subaru,Standard,Saloon,2004,Blue,Auckland,1695200,343.09
12/17/2021,Honda,Standard,Trail Bike,1981,Red,Otago,246000,7.89
12/17/2021,Toyota,Standard,Hatchback,2011,White,Auckland,1695200,343.09
12/17/2021,Honda,Standard,Saloon,2001,White,Waikato,513800,21.5
12/17/2021,Mitsubishi,Standard,Other Truck,2002,White,Auckland,1695200,343.09
12/17/2021,Honda,Standard,Saloon,2006,Red,Auckland,1695200,343.09
12/17/2021,Nissan,Standard,Utility,2006,White,Bay of Plenty,347700,28.8
12/17/2021,Trailer,Standard,Boat Trailer,2012,Grey,Auckland,1695200,343.09
12/17/2021,Ford,Standard,Utility,1999,Red,Otago,246000,7.89
12/17/2021,Lochiel,Standard,Trailer,2014,Silver,Canterbury,655000,14.72
12/18/2021,Suzuki,Standard,Roadbike,2007,Grey,Auckland,1695200,343.09
12/18/2021,Moped,Standard,Moped,2010,Black,Auckland,1695200,343.09
12/18/2021,Husaberg,Standard,Roadbike,2014,Blue,Wellington,543500,67.52
12/18/2021,Piaggio,Standard,Moped,2018,White,Nelson,54500,129.15
12/18/2021,Yamaha,Standard,Roadbike,2019,Blue,Auckland,1695200,343.09
12/18/2021,Factory Built,Standard,Roadbike,2021,Black,Auckland,1695200,343.09
12/18/2021,Ford,Standard,Utility,2004,White,Bay of Plenty,347700,28.8
12/18/2021,Toyota,Standard,Utility,2005,White,Bay of Plenty,347700,28.8
12/18/2021,Mercedes-Benz,Luxury,Light Van,2008,White,Auckland,1695200,343.09
12/18/2021,Toyota,Standard,Utility,2005,Purple,Waikato,513800,21.5
12/18/2021,Trailer,Standard,Trailer,1965,Silver,Canterbury,655000,14.72
12/18/2021,Mazda,Standard,Hatchback,2004,Pink,Bay of Plenty,347700,28.8
12/18/2021,Nissan,Standard,Hatchback,2008,Silver,Waikato,513800,21.5
12/18/2021,Subaru,Standard,Stationwagon,2009,Silver,Bay of Plenty,347700,28.8
12/18/2021,Nissan,Standard,Stationwagon,2004,White,Auckland,1695200,343.09
12/18/2021,Mazda,Standard,Hatchback,2010,Silver,Taranaki,127300,17.55
12/18/2021,Nissan,Standard,Stationwagon,1996,Black,Waikato,513800,21.5
12/18/2021,Holden,Standard,Saloon,2007,Grey,Auckland,1695200,343.09
12/18/2021,Pinto,Standard,Trailer,1992,Black,Auckland,1695200,343.09
12/18/2021,Mitsubishi,Standard,Saloon,1993,Blue,Auckland,1695200,343.09
12/18/2021,Mitsubishi,Standard,Utility,1998,Green,Canterbury,655000,14.72
12/19/2021,Vespa,Standard,Moped,2004,Black,Auckland,1695200,343.09
12/19/2021,Honda,Standard,Moped,2008,Yellow,Bay of Plenty,347700,28.8
12/19/2021,Bailey,Standard,Caravan,2009,White,Auckland,1695200,343.09
